Num véhicule,Ligne,Numero course,Arret tarifaire validation,Arret logique validation,Societe ligne,Societe arret validation code,Nombre montee arret,Nombre descente arret,Date arrêt,Horaire  arrêt
214,Ligne 2,6206,CLAIROIX,Port a carreaux,ARC,46,2,1,04/09/2018,07:48
214,Ligne 2,6206,COMPIEGNE,Anatole France,ARC,46,8,0,04/09/2018,07:04
214,Ligne 2,6206,COMPIEGNE,Andre Malraux,ARC,46,0,0,04/09/2018,06:58
214,Ligne 2,6206,COMPIEGNE,Blaise Pascal,ARC,46,0,0,04/09/2018,06:55
214,Ligne 2,6206,COMPIEGNE,Centre de Recherches,ARC,46,0,0,04/09/2018,06:59
214,Ligne 2,6206,COMPIEGNE,Clos des Roses,ARC,46,4,0,04/09/2018,07:02
214,Ligne 2,6206,COMPIEGNE,De Lattre de Tassigny,ARC,46,4,2,04/09/2018,07:08
214,Ligne 2,6206,COMPIEGNE,Denielou,ARC,46,0,0,04/09/2018,06:58
214,Ligne 2,6206,COMPIEGNE,Gare Arrivee,ARC,46,0,0,04/09/2018,07:24
214,Ligne 2,6206,COMPIEGNE,Gare Depart,ARC,46,10,32,04/09/2018,07:24
214,Ligne 2,6206,COMPIEGNE,Glaciere,ARC,46,6,0,04/09/2018,07:09
214,Ligne 2,6206,COMPIEGNE,Jacques Monod,ARC,46,0,0,04/09/2018,07:18
214,Ligne 2,6206,COMPIEGNE,Justice,ARC,46,6,2,04/09/2018,07:12
214,Ligne 2,6206,COMPIEGNE,La Venerie,ARC,46,6,6,04/09/2018,07:14
214,Ligne 2,6206,COMPIEGNE,Palais,ARC,46,0,0,04/09/2018,07:19
214,Ligne 2,6206,COMPIEGNE,Parc Songeons,ARC,46,0,0,04/09/2018,06:51
214,Ligne 2,6206,COMPIEGNE,Robert Desnos,ARC,46,0,0,04/09/2018,07:01
214,Ligne 2,6206,COMPIEGNE,Robida,ARC,46,2,0,04/09/2018,07:07
214,Ligne 2,6206,COMPIEGNE,Rostand,ARC,46,0,0,04/09/2018,07:00
214,Ligne 2,6206,COMPIEGNE,Rue d'Amiens,ARC,46,0,0,04/09/2018,07:40
214,Ligne 2,6206,COMPIEGNE,Saint-Jacques,ARC,46,2,0,04/09/2018,07:20
214,Ligne 2,6206,COMPIEGNE,Saint Joseph,ARC,46,0,0,04/09/2018,07:11
214,Ligne 2,6206,COMPIEGNE,Solferino,ARC,46,0,0,04/09/2018,07:22
214,Ligne 2,6206,COMPIEGNE,Square Bonnault,ARC,46,0,0,04/09/2018,07:13
214,Ligne 2,6206,COMPIEGNE,Veneurs,ARC,46,0,0,04/09/2018,07:16
214,Ligne 2,6206,COMPIEGNE,Victor Hugo,ARC,46,0,0,04/09/2018,07:18
214,Ligne 2,6206,COMPIEGNE,Weygand,ARC,46,4,4,04/09/2018,07:05
214,Ligne 2,6206,JAUX,Camp du Roy,ARC,46,0,0,04/09/2018,06:52
214,Ligne 2,6206,MARGNY-LES-COMP,Foyer Edith Piaf,ARC,46,0,0,04/09/2018,07:42
214,Ligne 2,6206,MARGNY-LES-COMP,Hauts de Margny,ARC,46,2,1,04/09/2018,07:48
214,Ligne 2,6206,MARGNY-LES-COMP,Jeanne d'Arc,ARC,46,0,0,04/09/2018,07:45
214,Ligne 2,6206,MARGNY-LES-COMP,Mairie de Margny,ARC,46,0,0,04/09/2018,07:40
214,Ligne 2,6206,MARGNY-LES-COMP,Octave Butin,ARC,46,0,0,04/09/2018,07:41
214,Ligne 2,6206,MARGNY-LES-COMP,Parame,ARC,46,0,2,04/09/2018,07:44
214,Ligne 2,6206,MARGNY-LES-COMP,Poincare Centre Commercial,ARC,46,0,0,04/09/2018,07:46
214,Ligne 2,6206,MARGNY-LES-COMP,Republique,ARC,46,0,0,04/09/2018,07:42
214,Ligne 2,6206,MARGNY-LES-COMP,Stade Dubois,ARC,46,0,0,04/09/2018,07:43
214,Ligne 2,6206,VENETTE,Cailloux,ARC,46,0,0,04/09/2018,06:49
214,Ligne 2,6206,VENETTE,Cailloux,ARC,46,0,0,04/09/2018,06:51
214,Ligne 2,6206,VENETTE,Centre Commercial Jaux Venette,ARC,46,0,0,04/09/2018,06:51
214,Ligne 2,6206,VENETTE,Monnet,ARC,46,0,0,04/09/2018,06:49
214,Ligne 2,6207,CLAIROIX,La Planchette,ARC,46,0,0,04/09/2018,09:51
214,Ligne 2,6207,CLAIROIX,Mousquetaires,ARC,46,0,0,04/09/2018,09:52
214,Ligne 2,6207,CLAIROIX,Port a carreaux,ARC,46,2,0,04/09/2018,09:53
214,Ligne 2,6207,COMPIEGNE,Anatole France,ARC,46,10,2,04/09/2018,09:18
214,Ligne 2,6207,COMPIEGNE,Andre Malraux,ARC,46,0,8,04/09/2018,09:10
214,Ligne 2,6207,COMPIEGNE,Blaise Pascal,ARC,46,12,2,04/09/2018,09:09
214,Ligne 2,6207,COMPIEGNE,Centre de Recherches,ARC,46,2,0,04/09/2018,09:13
214,Ligne 2,6207,COMPIEGNE,Clos des Roses,ARC,46,10,6,04/09/2018,09:17
214,Ligne 2,6207,COMPIEGNE,De Lattre de Tassigny,ARC,46,6,12,04/09/2018,09:22
214,Ligne 2,6207,COMPIEGNE,Denielou,ARC,46,4,2,04/09/2018,09:12
214,Ligne 2,6207,COMPIEGNE,Gare Arrivee,ARC,46,0,0,04/09/2018,09:38
214,Ligne 2,6207,COMPIEGNE,Gare Depart,ARC,46,12,20,04/09/2018,09:38
214,Ligne 2,6207,COMPIEGNE,Glaciere,ARC,46,12,2,04/09/2018,09:23
214,Ligne 2,6207,COMPIEGNE,Jacques Monod,ARC,46,0,0,04/09/2018,09:31
214,Ligne 2,6207,COMPIEGNE,Justice,ARC,46,2,0,04/09/2018,09:26
214,Ligne 2,6207,COMPIEGNE,La Venerie,ARC,46,2,12,04/09/2018,09:28
214,Ligne 2,6207,COMPIEGNE,Palais,ARC,46,0,6,04/09/2018,09:33
214,Ligne 2,6207,COMPIEGNE,Parc Songeons,ARC,46,3,0,04/09/2018,09:04
214,Ligne 2,6207,COMPIEGNE,Robert Desnos,ARC,46,4,0,04/09/2018,09:16
214,Ligne 2,6207,COMPIEGNE,Robida,ARC,46,2,2,04/09/2018,09:21
214,Ligne 2,6207,COMPIEGNE,Rostand,ARC,46,2,0,04/09/2018,09:14
214,Ligne 2,6207,COMPIEGNE,Rue d'Amiens,ARC,46,4,0,04/09/2018,09:42
214,Ligne 2,6207,COMPIEGNE,Saint-Jacques,ARC,46,0,16,04/09/2018,09:35
214,Ligne 2,6207,COMPIEGNE,Saint Joseph,ARC,46,10,8,04/09/2018,09:24
214,Ligne 2,6207,COMPIEGNE,Solferino,ARC,46,2,12,04/09/2018,09:36
214,Ligne 2,6207,COMPIEGNE,Square Bonnault,ARC,46,4,8,04/09/2018,09:27
214,Ligne 2,6207,COMPIEGNE,Veneurs,ARC,46,2,12,04/09/2018,09:30
214,Ligne 2,6207,COMPIEGNE,Victor Hugo,ARC,46,2,4,04/09/2018,09:32
214,Ligne 2,6207,COMPIEGNE,Weygand,ARC,46,22,4,04/09/2018,09:19
214,Ligne 2,6207,JAUX,Camp du Roy,ARC,46,3,0,04/09/2018,09:06
214,Ligne 2,6207,MARGNY-LES-COMP,Foyer Edith Piaf,ARC,46,0,0,04/09/2018,09:46
214,Ligne 2,6207,MARGNY-LES-COMP,Hauts de Margny,ARC,46,2,0,04/09/2018,09:53
214,Ligne 2,6207,MARGNY-LES-COMP,Jeanne d'Arc,ARC,46,0,0,04/09/2018,09:49
214,Ligne 2,6207,MARGNY-LES-COMP,Mairie de Margny,ARC,46,4,0,04/09/2018,09:43
214,Ligne 2,6207,MARGNY-LES-COMP,Octave Butin,ARC,46,2,0,04/09/2018,09:44
214,Ligne 2,6207,MARGNY-LES-COMP,Parame,ARC,46,0,0,04/09/2018,09:48
214,Ligne 2,6207,MARGNY-LES-COMP,Poincare Centre Commercial,ARC,46,0,10,04/09/2018,09:50
214,Ligne 2,6207,MARGNY-LES-COMP,Republique,ARC,46,4,2,04/09/2018,09:46
214,Ligne 2,6207,MARGNY-LES-COMP,Stade Dubois,ARC,46,0,2,04/09/2018,09:47
214,Ligne 2,6207,VENETTE,Cailloux,ARC,46,1,1,04/09/2018,08:44
214,Ligne 2,6207,VENETTE,Cailloux,ARC,46,3,0,04/09/2018,09:04
214,Ligne 2,6207,VENETTE,Centre Commercial Jaux Venette,ARC,46,8,0,04/09/2018,09:03
214,Ligne 2,6207,VENETTE,Monnet,ARC,46,1,1,04/09/2018,08:44
214,Ligne 2,6209,CLAIROIX,La Planchette,ARC,46,0,0,04/09/2018,11:50
214,Ligne 2,6209,CLAIROIX,Mousquetaires,ARC,46,0,0,04/09/2018,11:50
214,Ligne 2,6209,CLAIROIX,Port a carreaux,ARC,46,0,2,04/09/2018,11:51
214,Ligne 2,6209,COMPIEGNE,Anatole France,ARC,46,2,0,04/09/2018,11:09
214,Ligne 2,6209,COMPIEGNE,Andre Malraux,ARC,46,2,2,04/09/2018,11:03
214,Ligne 2,6209,COMPIEGNE,Blaise Pascal,ARC,46,16,18,04/09/2018,11:02
214,Ligne 2,6209,COMPIEGNE,Centre de Recherches,ARC,46,0,0,04/09/2018,11:05
214,Ligne 2,6209,COMPIEGNE,Clos des Roses,ARC,46,2,0,04/09/2018,11:08
214,Ligne 2,6209,COMPIEGNE,De Lattre de Tassigny,ARC,46,14,14,04/09/2018,11:12
214,Ligne 2,6209,COMPIEGNE,Denielou,ARC,46,2,2,04/09/2018,11:04
214,Ligne 2,6209,COMPIEGNE,Gare Arrivee,ARC,46,0,0,04/09/2018,11:28
214,Ligne 2,6209,COMPIEGNE,Gare Depart,ARC,46,38,38,04/09/2018,11:28
214,Ligne 2,6209,COMPIEGNE,Glaciere,ARC,46,6,4,04/09/2018,11:13
214,Ligne 2,6209,COMPIEGNE,Jacques Monod,ARC,46,2,0,04/09/2018,11:21
214,Ligne 2,6209,COMPIEGNE,Justice,ARC,46,0,0,04/09/2018,11:16
214,Ligne 2,6209,COMPIEGNE,La Venerie,ARC,46,6,14,04/09/2018,11:18
214,Ligne 2,6209,COMPIEGNE,Palais,ARC,46,0,4,04/09/2018,11:23
214,Ligne 2,6209,COMPIEGNE,Parc Songeons,ARC,46,1,0,04/09/2018,10:57
214,Ligne 2,6209,COMPIEGNE,Robert Desnos,ARC,46,0,0,04/09/2018,11:07
214,Ligne 2,6209,COMPIEGNE,Robida,ARC,46,0,0,04/09/2018,11:12
214,Ligne 2,6209,COMPIEGNE,Rostand,ARC,46,10,2,04/09/2018,11:06
214,Ligne 2,6209,COMPIEGNE,Rue d'Amiens,ARC,46,0,0,04/09/2018,11:41
214,Ligne 2,6209,COMPIEGNE,Saint-Jacques,ARC,46,0,12,04/09/2018,11:25
214,Ligne 2,6209,COMPIEGNE,Saint Joseph,ARC,46,0,4,04/09/2018,11:14
214,Ligne 2,6209,COMPIEGNE,Solferino,ARC,46,2,0,04/09/2018,11:26
214,Ligne 2,6209,COMPIEGNE,Square Bonnault,ARC,46,10,12,04/09/2018,11:17
214,Ligne 2,6209,COMPIEGNE,Veneurs,ARC,46,0,0,04/09/2018,11:20
214,Ligne 2,6209,COMPIEGNE,Victor Hugo,ARC,46,0,2,04/09/2018,11:22
214,Ligne 2,6209,COMPIEGNE,Weygand,ARC,46,8,6,04/09/2018,11:10
214,Ligne 2,6209,JAUX,Camp du Roy,ARC,46,7,0,04/09/2018,10:58
214,Ligne 2,6209,MARGNY-LES-COMP,Foyer Edith Piaf,ARC,46,0,8,04/09/2018,11:44
214,Ligne 2,6209,MARGNY-LES-COMP,Hauts de Margny,ARC,46,0,2,04/09/2018,11:51
214,Ligne 2,6209,MARGNY-LES-COMP,Jeanne d'Arc,ARC,46,0,2,04/09/2018,11:47
214,Ligne 2,6209,MARGNY-LES-COMP,Mairie de Margny,ARC,46,0,4,04/09/2018,11:42
214,Ligne 2,6209,MARGNY-LES-COMP,Octave Butin,ARC,46,4,10,04/09/2018,11:43
214,Ligne 2,6209,MARGNY-LES-COMP,Parame,ARC,46,0,0,04/09/2018,11:46
214,Ligne 2,6209,MARGNY-LES-COMP,Poincare Centre Commercial,ARC,46,0,4,04/09/2018,11:49
214,Ligne 2,6209,MARGNY-LES-COMP,Republique,ARC,46,0,0,04/09/2018,11:45
214,Ligne 2,6209,MARGNY-LES-COMP,Stade Dubois,ARC,46,0,2,04/09/2018,11:45
214,Ligne 2,6209,VENETTE,Cailloux,ARC,46,4,1,04/09/2018,10:47
214,Ligne 2,6209,VENETTE,Cailloux,ARC,46,1,0,04/09/2018,10:57
214,Ligne 2,6209,VENETTE,Centre Commercial Jaux Venette,ARC,46,11,0,04/09/2018,10:56
214,Ligne 2,6209,VENETTE,Monnet,ARC,46,4,1,04/09/2018,10:47
214,Ligne 2,6222,CLAIROIX,Ouinels,ARC,46,0,1,04/09/2018,19:42
214,Ligne 2,6222,COMPIEGNE,Anatole France,ARC,46,2,6,04/09/2018,19:07
214,Ligne 2,6222,COMPIEGNE,Andre Malraux,ARC,46,8,6,04/09/2018,19:00
214,Ligne 2,6222,COMPIEGNE,Blaise Pascal,ARC,46,8,4,04/09/2018,18:57
214,Ligne 2,6222,COMPIEGNE,Centre de Recherches,ARC,46,0,2,04/09/2018,19:03
214,Ligne 2,6222,COMPIEGNE,Clos des Roses,ARC,46,0,12,04/09/2018,19:06
214,Ligne 2,6222,COMPIEGNE,De Lattre de Tassigny,ARC,46,0,4,04/09/2018,19:10
214,Ligne 2,6222,COMPIEGNE,Denielou,ARC,46,0,2,04/09/2018,19:01
214,Ligne 2,6222,COMPIEGNE,Gare Arrivee,ARC,46,0,0,04/09/2018,19:26
214,Ligne 2,6222,COMPIEGNE,Gare Depart,ARC,46,20,12,04/09/2018,19:26
214,Ligne 2,6222,COMPIEGNE,Glaciere,ARC,46,0,0,04/09/2018,19:11
214,Ligne 2,6222,COMPIEGNE,Jacques Monod,ARC,46,2,2,04/09/2018,19:19
214,Ligne 2,6222,COMPIEGNE,Justice,ARC,46,2,4,04/09/2018,19:14
214,Ligne 2,6222,COMPIEGNE,La Venerie,ARC,46,0,0,04/09/2018,19:16
214,Ligne 2,6222,COMPIEGNE,Palais,ARC,46,0,4,04/09/2018,19:21
214,Ligne 2,6222,COMPIEGNE,Parc Songeons,ARC,46,0,2,04/09/2018,18:53
214,Ligne 2,6222,COMPIEGNE,Robert Desnos,ARC,46,0,0,04/09/2018,19:05
214,Ligne 2,6222,COMPIEGNE,Robida,ARC,46,0,0,04/09/2018,19:09
214,Ligne 2,6222,COMPIEGNE,Rostand,ARC,46,0,2,04/09/2018,19:04
214,Ligne 2,6222,COMPIEGNE,Rue d'Amiens,ARC,46,0,2,04/09/2018,19:35
214,Ligne 2,6222,COMPIEGNE,Saint-Jacques,ARC,46,0,2,04/09/2018,19:22
214,Ligne 2,6222,COMPIEGNE,Saint Joseph,ARC,46,2,0,04/09/2018,19:12
214,Ligne 2,6222,COMPIEGNE,Solferino,ARC,46,0,0,04/09/2018,19:24
214,Ligne 2,6222,COMPIEGNE,Square Bonnault,ARC,46,0,0,04/09/2018,19:16
214,Ligne 2,6222,COMPIEGNE,Veneurs,ARC,46,0,2,04/09/2018,19:18
214,Ligne 2,6222,COMPIEGNE,Victor Hugo,ARC,46,0,0,04/09/2018,19:20
214,Ligne 2,6222,COMPIEGNE,Weygand,ARC,46,0,4,04/09/2018,19:08
214,Ligne 2,6222,JAUX,Camp du Roy,ARC,46,0,0,04/09/2018,18:54
214,Ligne 2,6222,MARGNY-LES-COMP,College Debussy,ARC,46,0,0,04/09/2018,19:41
214,Ligne 2,6222,MARGNY-LES-COMP,Foyer Edith Piaf,ARC,46,2,0,04/09/2018,19:38
214,Ligne 2,6222,MARGNY-LES-COMP,Mairie de Margny,ARC,46,0,0,04/09/2018,19:36
214,Ligne 2,6222,MARGNY-LES-COMP,Octave Butin,ARC,46,0,6,04/09/2018,19:37
214,Ligne 2,6222,MARGNY-LES-COMP,Republique,ARC,46,0,0,04/09/2018,19:39
214,Ligne 2,6222,MARGNY-LES-COMP,Stade Dubois,ARC,46,0,10,04/09/2018,19:40
214,Ligne 2,6222,VENETTE,Cailloux,ARC,46,2,1,04/09/2018,18:44
214,Ligne 2,6222,VENETTE,Cailloux,ARC,46,0,2,04/09/2018,18:53
214,Ligne 2,6222,VENETTE,Centre Commercial Jaux Venette,ARC,46,19,1,04/09/2018,18:51
214,Ligne 2,6222,VENETTE,Monnet,ARC,46,2,1,04/09/2018,18:44
214,Ligne 2,6223,CLAIROIX,Ouinels,ARC,46,1,3,04/09/2018,17:45
214,Ligne 2,6223,COMPIEGNE,Anatole France,ARC,46,10,26,04/09/2018,17:01
214,Ligne 2,6223,COMPIEGNE,Andre Malraux,ARC,46,6,2,04/09/2018,16:54
214,Ligne 2,6223,COMPIEGNE,Blaise Pascal,ARC,46,10,10,04/09/2018,16:51
214,Ligne 2,6223,COMPIEGNE,Centre de Recherches,ARC,46,2,0,04/09/2018,16:56
214,Ligne 2,6223,COMPIEGNE,Clos des Roses,ARC,46,6,32,04/09/2018,17:00
214,Ligne 2,6223,COMPIEGNE,De Lattre de Tassigny,ARC,46,4,24,04/09/2018,17:05
214,Ligne 2,6223,COMPIEGNE,Denielou,ARC,46,56,2,04/09/2018,16:55
214,Ligne 2,6223,COMPIEGNE,Gare Arrivee,ARC,46,0,0,04/09/2018,17:29
214,Ligne 2,6223,COMPIEGNE,Gare Depart,ARC,46,24,46,04/09/2018,17:29
214,Ligne 2,6223,COMPIEGNE,Glaciere,ARC,46,22,0,04/09/2018,17:06
214,Ligne 2,6223,COMPIEGNE,Jacques Monod,ARC,46,4,2,04/09/2018,17:17
214,Ligne 2,6223,COMPIEGNE,Justice,ARC,46,6,22,04/09/2018,17:10
214,Ligne 2,6223,COMPIEGNE,La Venerie,ARC,46,6,4,04/09/2018,17:13
214,Ligne 2,6223,COMPIEGNE,Palais,ARC,46,0,2,04/09/2018,17:20
214,Ligne 2,6223,COMPIEGNE,Parc Songeons,ARC,46,0,0,04/09/2018,16:47
214,Ligne 2,6223,COMPIEGNE,Robert Desnos,ARC,46,12,24,04/09/2018,16:58
214,Ligne 2,6223,COMPIEGNE,Robida,ARC,46,2,6,04/09/2018,17:04
214,Ligne 2,6223,COMPIEGNE,Rostand,ARC,46,18,14,04/09/2018,16:57
214,Ligne 2,6223,COMPIEGNE,Rue d'Amiens,ARC,46,6,4,04/09/2018,17:37
214,Ligne 2,6223,COMPIEGNE,Saint-Jacques,ARC,46,0,8,04/09/2018,17:22
214,Ligne 2,6223,COMPIEGNE,Saint Joseph,ARC,46,26,8,04/09/2018,17:08
214,Ligne 2,6223,COMPIEGNE,Solferino,ARC,46,6,6,04/09/2018,17:25
214,Ligne 2,6223,COMPIEGNE,Square Bonnault,ARC,46,0,10,04/09/2018,17:12
214,Ligne 2,6223,COMPIEGNE,Veneurs,ARC,46,6,0,04/09/2018,17:15
214,Ligne 2,6223,COMPIEGNE,Victor Hugo,ARC,46,6,0,04/09/2018,17:18
214,Ligne 2,6223,COMPIEGNE,Weygand,ARC,46,2,12,04/09/2018,17:02
214,Ligne 2,6223,JAUX,Camp du Roy,ARC,46,0,2,04/09/2018,16:48
214,Ligne 2,6223,MARGNY-LES-COMP,College Debussy,ARC,46,0,2,04/09/2018,17:44
214,Ligne 2,6223,MARGNY-LES-COMP,Foyer Edith Piaf,ARC,46,0,0,04/09/2018,17:41
214,Ligne 2,6223,MARGNY-LES-COMP,Mairie de Margny,ARC,46,2,0,04/09/2018,17:38
214,Ligne 2,6223,MARGNY-LES-COMP,Octave Butin,ARC,46,2,14,04/09/2018,17:39
214,Ligne 2,6223,MARGNY-LES-COMP,Republique,ARC,46,0,6,04/09/2018,17:42
214,Ligne 2,6223,MARGNY-LES-COMP,Stade Dubois,ARC,46,2,4,04/09/2018,17:43
214,Ligne 2,6223,VENETTE,Cailloux,ARC,46,10,0,04/09/2018,16:34
214,Ligne 2,6223,VENETTE,Cailloux,ARC,46,0,0,04/09/2018,16:47
214,Ligne 2,6223,VENETTE,Centre Commercial Jaux Venette,ARC,46,13,1,04/09/2018,16:45
214,Ligne 2,6223,VENETTE,Monnet,ARC,46,10,0,04/09/2018,16:34
214,Ligne 2,6226,VENETTE,Cailloux,ARC,46,0,0,04/09/2018,17:47
214,Ligne 2,6226,VENETTE,Monnet,ARC,46,0,0,04/09/2018,17:47
214,Ligne 2,6235,COMPIEGNE,Anatole France,ARC,46,0,0,04/09/2018,06:36
214,Ligne 2,6235,COMPIEGNE,Andre Malraux,ARC,46,2,0,04/09/2018,06:42
214,Ligne 2,6235,COMPIEGNE,Blaise Pascal,ARC,46,0,0,04/09/2018,06:42
214,Ligne 2,6235,COMPIEGNE,Carrefour D'Elblag,ARC,46,0,2,04/09/2018,06:30
214,Ligne 2,6235,COMPIEGNE,Centre de Recherches,ARC,46,0,0,04/09/2018,06:39
214,Ligne 2,6235,COMPIEGNE,Clos des Roses,ARC,46,2,0,04/09/2018,06:37
214,Ligne 2,6235,COMPIEGNE,De Lattre de Tassigny,ARC,46,4,0,04/09/2018,06:33
214,Ligne 2,6235,COMPIEGNE,Denielou,ARC,46,0,0,04/09/2018,06:40
214,Ligne 2,6235,COMPIEGNE,Gare Depart,ARC,46,6,8,04/09/2018,06:05
214,Ligne 2,6235,COMPIEGNE,Glaciere,ARC,46,0,0,04/09/2018,06:27
214,Ligne 2,6235,COMPIEGNE,Jacques Monod,ARC,46,0,0,04/09/2018,06:21
214,Ligne 2,6235,COMPIEGNE,Justice,ARC,46,0,0,04/09/2018,06:26
214,Ligne 2,6235,COMPIEGNE,La Venerie,ARC,46,0,0,04/09/2018,06:24
214,Ligne 2,6235,COMPIEGNE,Magenta,ARC,46,2,0,04/09/2018,06:19
214,Ligne 2,6235,COMPIEGNE,Pommerelles,ARC,46,0,0,04/09/2018,06:23
214,Ligne 2,6235,COMPIEGNE,Robert Desnos,ARC,46,0,0,04/09/2018,06:38
214,Ligne 2,6235,COMPIEGNE,Robida,ARC,46,0,0,04/09/2018,06:34
214,Ligne 2,6235,COMPIEGNE,Rostand,ARC,46,0,0,04/09/2018,06:39
214,Ligne 2,6235,COMPIEGNE,Saint Joseph,ARC,46,0,0,04/09/2018,06:27
214,Ligne 2,6235,COMPIEGNE,Salle des Sports,ARC,46,0,0,04/09/2018,06:22
214,Ligne 2,6235,COMPIEGNE,Solferino,ARC,46,0,0,04/09/2018,06:18
214,Ligne 2,6235,COMPIEGNE,Square Bonnault,ARC,46,0,0,04/09/2018,06:25
214,Ligne 2,6235,COMPIEGNE,Weygand,ARC,46,0,0,04/09/2018,06:35
214,Ligne 2,6235,JAUX,Cailloux,ARC,46,0,2,04/09/2018,06:45
214,Ligne 2,6235,VENETTE,Centre Commercial Jaux Venette,ARC,46,0,1,04/09/2018,06:46
214,Ligne 2,6235,VENETTE,Monnet,ARC,46,0,1,04/09/2018,06:47
214,Ligne 2,6630,CLAIROIX,Ouinels,ARC,46,1,0,04/09/2018,15:32
214,Ligne 2,6630,COMPIEGNE,Anatole France,ARC,46,2,8,04/09/2018,16:20
214,Ligne 2,6630,COMPIEGNE,Andre Malraux,ARC,46,8,4,04/09/2018,16:26
214,Ligne 2,6630,COMPIEGNE,Blaise Pascal,ARC,46,40,6,04/09/2018,16:27
214,Ligne 2,6630,COMPIEGNE,Carrefour D'Elblag,ARC,46,2,16,04/09/2018,16:15
214,Ligne 2,6630,COMPIEGNE,Centre de Recherches,ARC,46,0,2,04/09/2018,16:24
214,Ligne 2,6630,COMPIEGNE,Clos des Roses,ARC,46,14,10,04/09/2018,16:21
214,Ligne 2,6630,COMPIEGNE,De Lattre de Tassigny,ARC,46,14,12,04/09/2018,16:16
214,Ligne 2,6630,COMPIEGNE,Denielou,ARC,46,2,4,04/09/2018,16:25
214,Ligne 2,6630,COMPIEGNE,Gare Arrivee,ARC,46,0,0,04/09/2018,15:42
214,Ligne 2,6630,COMPIEGNE,Gare Depart,ARC,46,14,12,04/09/2018,15:42
214,Ligne 2,6630,COMPIEGNE,Glaciere,ARC,46,2,8,04/09/2018,16:14
214,Ligne 2,6630,COMPIEGNE,Jacques Monod,ARC,46,14,8,04/09/2018,16:05
214,Ligne 2,6630,COMPIEGNE,Justice,ARC,46,4,8,04/09/2018,16:12
214,Ligne 2,6630,COMPIEGNE,La Venerie,ARC,46,6,12,04/09/2018,16:09
214,Ligne 2,6630,COMPIEGNE,Magenta,ARC,46,42,2,04/09/2018,16:04
214,Ligne 2,6630,COMPIEGNE,Pommerelles,ARC,46,0,0,04/09/2018,16:09
214,Ligne 2,6630,COMPIEGNE,Robert Desnos,ARC,46,8,4,04/09/2018,16:22
214,Ligne 2,6630,COMPIEGNE,Robida,ARC,46,6,6,04/09/2018,16:17
214,Ligne 2,6630,COMPIEGNE,Rostand,ARC,46,0,2,04/09/2018,16:24
214,Ligne 2,6630,COMPIEGNE,Rue d'Amiens,ARC,46,0,0,04/09/2018,15:39
214,Ligne 2,6630,COMPIEGNE,Saint Joseph,ARC,46,22,4,04/09/2018,16:13
214,Ligne 2,6630,COMPIEGNE,Salle des Sports,ARC,46,4,0,04/09/2018,16:06
214,Ligne 2,6630,COMPIEGNE,Solferino,ARC,46,4,0,04/09/2018,16:01
214,Ligne 2,6630,COMPIEGNE,Square Bonnault,ARC,46,0,4,04/09/2018,16:11
214,Ligne 2,6630,COMPIEGNE,Weygand,ARC,46,14,12,04/09/2018,16:19
214,Ligne 2,6630,JAUX,Cailloux,ARC,46,0,8,04/09/2018,16:30
214,Ligne 2,6630,MARGNY-LES-COMP,College Debussy,ARC,46,0,0,04/09/2018,15:34
214,Ligne 2,6630,MARGNY-LES-COMP,Foyer Edith Piaf,ARC,46,0,0,04/09/2018,15:36
214,Ligne 2,6630,MARGNY-LES-COMP,Mairie de Margny,ARC,46,2,4,04/09/2018,15:38
214,Ligne 2,6630,MARGNY-LES-COMP,Octave Butin,ARC,46,6,0,04/09/2018,15:36
214,Ligne 2,6630,MARGNY-LES-COMP,Republique,ARC,46,0,0,04/09/2018,15:35
214,Ligne 2,6630,MARGNY-LES-COMP,Stade Dubois,ARC,46,0,0,04/09/2018,15:35
214,Ligne 2,6630,VENETTE,Centre Commercial Jaux Venette,ARC,46,1,22,04/09/2018,16:31
214,Ligne 2,6630,VENETTE,Monnet,ARC,46,1,7,04/09/2018,16:33
214,Ligne 2,6637,CLAIROIX,Ouinels,ARC,46,1,0,04/09/2018,17:47
214,Ligne 2,6637,COMPIEGNE,Anatole France,ARC,46,10,4,04/09/2018,18:29
214,Ligne 2,6637,COMPIEGNE,Andre Malraux,ARC,46,2,4,04/09/2018,18:36
214,Ligne 2,6637,COMPIEGNE,Blaise Pascal,ARC,46,12,14,04/09/2018,18:37
214,Ligne 2,6637,COMPIEGNE,Carrefour D'Elblag,ARC,46,18,36,04/09/2018,18:24
214,Ligne 2,6637,COMPIEGNE,Centre de Recherches,ARC,46,4,2,04/09/2018,18:34
214,Ligne 2,6637,COMPIEGNE,Clos des Roses,ARC,46,2,20,04/09/2018,18:30
214,Ligne 2,6637,COMPIEGNE,De Lattre de Tassigny,ARC,46,12,8,04/09/2018,18:25
214,Ligne 2,6637,COMPIEGNE,Denielou,ARC,46,4,8,04/09/2018,18:35
214,Ligne 2,6637,COMPIEGNE,Gare Arrivee,ARC,46,0,0,04/09/2018,17:56
214,Ligne 2,6637,COMPIEGNE,Gare Depart,ARC,46,74,22,04/09/2018,17:57
214,Ligne 2,6637,COMPIEGNE,Glaciere,ARC,46,16,14,04/09/2018,18:23
214,Ligne 2,6637,COMPIEGNE,Jacques Monod,ARC,46,0,0,04/09/2018,18:13
214,Ligne 2,6637,COMPIEGNE,Justice,ARC,46,12,22,04/09/2018,18:20
